item_id,item_price,product_type,department_name
G9700,5155.0,C874,clothing & accessories
B27727,1600.0,B088,collectibles
F3671,11520.0,B617,garden & outdoors
J936,9576.0,E384,apps & games
B30858,915.5,E524,garden & outdoors
D1042,647.0,C487,electronics
B6712,6120.0,F622,baby
F2666,6560.0,H640,computers & accessories
F5293,15968.0,G226,collectibles
G7919,1088.5,D766,furniture
I4981,2233.5,B0412,beauty
F9923,768.5,J77,collectibles
I8808,44448.0,I052,computers & accessories
B11257,4320.0,J086,electronics
C0790,1008.0,E88,baby
B3919,1593.5,C106,baby
F91,1760.0,C932,garden & outdoors
G8,6408.0,I310,clothing & accessories
C4637,320.0,J362,collectibles
J2643,188.5,E188,collectibles
F0568,826.5,B945,computers & accessories
G2453,457.5,I858,garden & outdoors
I259,160.0,D753,beauty
H0164,316.5,B207,collectibles
B25302,2448.0,B032,furniture
B26083,521.0,J77,computers & accessories
B4583,16896.0,B617,baby
E8467,46784.0,B943,electronics
B12742,3168.0,C475,books
B18782,264.5,G978,clothing & accessories
G3478,1052.5,F374,collectibles
B07496,6931.0,D399,computers & accessories
J0875,1120.0,J025,electronics
F1234,677.0,F622,garden & outdoors
B05460,1032.0,F164,books
D4083,16767.0,C504,books
B14721,190.0,E356,electronics
D9141,1913.5,E714,baby
C2520,2334.5,G963,beauty
I8435,17568.0,B0478,furniture
B07868,4752.0,H986,baby
B24377,64.0,H312,electronics
B11646,3000.0,D185,baby
H011,6883.0,C751,apps & games
C3066,8948.5,D434,computers & accessories
D5000,8640.0,I05,collectibles
I9578,1913.5,B0412,collectibles
H6122,1843.0,D634,garden & outdoors
I2255,947.5,G633,clothing & accessories
D8926,1120.0,I039,garden & outdoors
E9706,8088.0,I924,clothing & accessories
F0337,3508.5,F036,collectibles
I6792,1699.0,J789,furniture
B023,1593.5,D735,computers & accessories
F097,29408.0,B943,books
I7109,1369.5,I238,computers & accessories
C7273,1440.0,H94,baby
E1009,3256.0,I305,beauty
J6126,25472.0,C874,computers & accessories
I6561,326.0,H680,computers & accessories
B19839,1872.0,E606,collectibles
H384,953.5,H923,beauty
B28570,230.0,H391,electronics
C9218,793.5,C106,collectibles
B31613,432.0,C159,books
J7409,462.0,D644,books
D1597,1280.0,E941,collectibles
B03970,2432.0,F806,garden & outdoors
D9354,728.5,D22,collectibles
B1292,2208.0,H862,apps & games
B3716,2244.0,B130,apps & games
B29967,8736.0,C874,beauty
J3204,4128.0,H241,electronics
I8038,604.5,C874,collectibles
B24582,32.0,B505,electronics
F6028,2432.0,G534,collectibles
B5385,7680.0,G142,beauty
C1952,7980.0,C761,computers & accessories
F418,1699.0,G751,furniture
B11832,2400.0,B343,apps & games
B14185,136.0,D30,furniture
I1513,1124.5,B485,electronics
B01739,697.5,E026,beauty
B22957,41024.0,I336,furniture
B02177,10496.0,J65,electronics
G1229,729.5,E297,electronics
C7094,17600.5,I310,garden & outdoors
C7629,316.5,I818,garden & outdoors
B8641,96.0,F30,apps & games
H8827,2233.5,F061,books
J9309,316.5,I834,garden & outdoors
D4129,1850.0,F164,clothing & accessories
F7770,1632.0,G751,garden & outdoors
I1046,15335.0,F164,clothing & accessories
E1803,1148.5,C546,garden & outdoors
D1973,2012.5,H353,clothing & accessories
J6638,1434.0,B0412,collectibles
B10267,5613.0,F164,furniture
F0869,371.0,E371,clothing & accessories
B7353,1248.0,I579,clothing & accessories
B32485,6500.5,F036,beauty
C7482,310.0,D443,books
I0911,217.5,E467,clothing & accessories
I5268,704.0,G641,baby
F098,2694.0,D468,baby
B22795,896.0,B228,clothing & accessories
B9670,5872.0,H673,collectibles
B15690,191.5,C874,beauty
G8064,666.5,H632,computers & accessories
F9484,3488.0,G23,beauty
E7203,67392.0,H92,baby
J2075,1987.0,G09,beauty
I2826,17472.0,H63,collectibles
E9360,771.5,H467,baby
J244,864.0,J959,electronics
E9419,1216.0,G948,collectibles
D2656,4923.0,F036,clothing & accessories
B28662,1276.5,H701,furniture
D2724,1658.5,H785,clothing & accessories
B09565,5440.0,D055,collectibles
B00819,3456.0,F236,books
C6621,1140.0,G073,computers & accessories
I1965,105.5,C432,collectibles
B27216,8608.0,G564,electronics
B06614,5613.0,H551,baby
F0465,954.5,B945,beauty
G4090,2321.0,D265,furniture
G6008,976.0,B0312,baby
D4171,2880.0,C176,computers & accessories
G1770,4320.0,B0567,books
B31802,1113.5,B694,computers & accessories
H2051,184.0,J706,electronics
C677,14656.0,C417,books
I4798,1218.5,C076,electronics
J7487,812.0,C744,collectibles
C28,1113.5,B694,computers & accessories
B7258,444.5,F628,apps & games
F522,4867.0,F276,books
B5576,7008.0,I527,baby
C3710,1684.5,J051,clothing & accessories
F0604,2433.5,H525,computers & accessories
F2811,1322.5,B0412,furniture
I3887,937.5,C874,books
I3573,633.5,B0040,baby
G3231,2072.0,H525,collectibles
B791,2236.5,I316,beauty
J2724,4630.0,B998,baby
J1779,544.0,E129,apps & games
C4753,1491.0,J125,electronics
J3481,8640.0,I689,baby
G0823,1724.5,J548,books
F6324,7126.0,F036,garden & outdoors
B5724,1810.5,E924,beauty
H6811,940.5,I677,clothing & accessories
E9880,256.0,C874,clothing & accessories
C5564,191.5,G210,garden & outdoors
C4672,1578.0,F766,collectibles
D3655,220.5,F972,baby
F4233,1593.5,B0412,collectibles
F5393,4128.0,I247,furniture
D0809,956.5,B246,computers & accessories
I2893,1319.0,D766,beauty
B22705,7942.0,B490,electronics
B12840,2097.5,G898,clothing & accessories
B12113,668.5,C874,clothing & accessories
D077,3744.0,D265,baby
B21696,78.0,E534,electronics
F109,1852.5,G186,baby
B11517,10208.0,G773,collectibles
B17127,1280.0,B0084,clothing & accessories
I6741,1149.0,C874,apps & games
B5667,973.0,E524,baby
B21022,1593.5,E244,collectibles
B1722,12480.0,B417,collectibles
B1489,128.0,J546,computers & accessories
F1524,9728.0,F690,apps & games
B15515,1693.0,H933,books
J2157,1854.0,H791,computers & accessories
F8181,6502.0,E719,baby
B01621,1180.5,H885,collectibles
F7298,3840.0,G923,books
G5370,2252.5,G0,furniture
G9150,2528.0,G958,books
H2185,7040.0,D876,apps & games
B15879,1369.5,I121,garden & outdoors
I8473,2528.0,H069,garden & outdoors
F5519,1028.0,H632,apps & games
J8409,462.0,D461,baby
B29663,288.0,D151,garden & outdoors
B14678,116.5,G776,garden & outdoors
J9201,48.0,D729,books
I9595,2390.0,J86,books
B23475,2363.5,F655,furniture
G0112,1022.0,J3,collectibles
H5581,625.5,G62,collectibles
B3010,2726.0,B0226,beauty
C998,752.0,B859,clothing & accessories
E8138,1793.5,G898,books
B19079,2910.0,E057,collectibles
D5806,3200.0,F164,clothing & accessories
H6702,1200.0,I689,collectibles
B3536,1084.5,F738,furniture
B7209,1612.5,G295,clothing & accessories
B26997,3168.0,C959,books
B06776,1156.0,F921,beauty
H1454,1856.0,B426,clothing & accessories
E5090,2944.0,D642,baby
G0143,2396.0,B485,beauty
E6079,700.5,F21,furniture
J6432,540.5,G186,computers & accessories
C0930,49080.0,C60,collectibles
B20908,38784.0,B265,baby
B32139,1296.0,F609,furniture
B04360,864.0,C627,apps & games
J9548,1267.0,I909,apps & games
B32852,828.5,D635,clothing & accessories
J5618,145.5,D729,collectibles
C0309,176.0,D055,books
G9455,601.5,D32,collectibles
B29226,1434.0,G095,computers & accessories
B07903,5532.5,J202,collectibles
B29410,1978.5,F622,apps & games
G5009,1040.0,H532,books
D6332,2492.5,C890,apps & games
B7738,2208.0,I66,clothing & accessories
I7909,14054.0,C844,garden & outdoors
B16205,1248.0,I579,collectibles
J8456,16099.0,D265,beauty
C2017,1258.5,E057,garden & outdoors
J6024,1369.5,I121,garden & outdoors
B14525,4723.0,E998,books
E5993,6310.0,F036,baby
C0626,316.5,H738,beauty
D1875,156.5,C72,books
F9265,784.0,I576,furniture
D5059,266.5,B130,garden & outdoors
E6300,8000.0,B342,clothing & accessories
B3608,3040.0,B0465,beauty
B2722,2848.0,B28,furniture
B12472,512.0,B427,books
B25897,8800.0,C417,books
G037,8926.5,I324,furniture
C3781,5107.0,G483,garden & outdoors
D614,736.0,H940,clothing & accessories
E272,1916.5,E597,beauty
I1246,1593.5,B0412,baby
C5982,739.0,F622,books
B31840,1849.5,F622,baby
F9364,1276.5,B743,clothing & accessories
B11980,752.0,I127,garden & outdoors
B06917,5222.0,I994,garden & outdoors
B27647,508.5,C72,beauty
F138,1008.0,C874,apps & games
B8988,3040.0,F463,baby
B4646,923.5,C065,apps & games
B00463,2384.0,G376,books
B04190,424.0,B532,beauty
F0686,1145.5,B431,books
E0698,11520.0,I79,baby
I1557,1216.0,I392,furniture
C8554,1411.0,J225,beauty
B2226,2230.0,F036,clothing & accessories
J355,2553.5,D646,beauty
I8367,5155.0,H457,garden & outdoors
D934,1504.0,D304,baby
B5840,6368.0,J08,garden & outdoors
E8938,5216.0,E719,computers & accessories
C1125,1213.0,G898,clothing & accessories
B16140,5824.0,J015,electronics
C620,697.5,B694,garden & outdoors
G9354,220.5,D588,garden & outdoors
C1557,608.0,C065,beauty
B0771,896.0,H801,collectibles
E4428,537.5,B086,electronics
B5663,5376.0,H791,garden & outdoors
B30960,10825.5,J789,computers & accessories
G8873,982.5,F655,garden & outdoors
I0648,476.5,C441,collectibles
B16881,570.0,H093,electronics
B18787,256.0,E188,beauty
B32715,777.5,B976,collectibles
B24237,3036.5,C457,electronics
H8256,2233.5,B0412,collectibles
I8676,11520.0,E196,furniture
C96,9676.5,D634,baby
D5570,800.0,D125,clothing & accessories
J4165,1395.5,B502,garden & outdoors
B8920,5600.0,B0465,electronics
I1986,2179.0,H350,garden & outdoors
F2507,704.0,F404,beauty
B19309,16928.0,J172,computers & accessories
B27496,537.5,G512,clothing & accessories
C1421,313.5,J622,clothing & accessories
J3867,1529.5,I600,books
B21253,9734.0,C690,garden & outdoors
G6458,3930.5,D850,clothing & accessories
E2422,1401.5,I600,garden & outdoors
B27997,12334.0,I410,books
E7516,1092.5,F420,collectibles
G4588,4928.0,F282,beauty
G1147,672.0,H885,computers & accessories
B22888,644.5,B0092,electronics
B10845,2072.5,E924,computers & accessories
H5988,800.0,C874,baby
B8441,14023.5,G161,computers & accessories
B29701,22336.0,C499,electronics
H1848,793.5,C106,electronics
D1207,1113.5,B694,electronics
B14098,291.0,B037,apps & games
C080,816.0,G641,books
J0143,83312.0,E22,books
B27721,2595.0,B381,clothing & accessories
C3708,3488.0,E004,collectibles
B06806,858.0,H418,clothing & accessories
F0071,714.0,B674,garden & outdoors
C6617,889.5,I600,computers & accessories
D9581,680.0,H584,books
B06971,1248.0,J595,apps & games
B17112,1578.0,C996,computers & accessories
B23083,2044.5,H26,furniture
C2402,1465.5,I600,clothing & accessories
G3567,30.0,J900,furniture
F2840,38400.0,D287,collectibles
D7453,796.5,J362,electronics
C0652,16640.0,H92,collectibles
J2243,1916.5,H701,garden & outdoors
E6940,684.0,C829,garden & outdoors
F1891,396.0,D184,clothing & accessories
G5509,1581.0,I990,collectibles
H16,3952.0,B991,garden & outdoors
I7622,979.0,H455,collectibles
B11024,3399.5,H791,apps & games
F7711,1344.0,G258,beauty
E9098,480.0,J926,clothing & accessories
J4718,1633.0,C159,baby
B24410,4848.5,C874,computers & accessories
H9531,3456.0,E244,collectibles
H3928,50.5,J839,apps & games
D2360,8256.0,F758,garden & outdoors
B30021,239.0,I909,beauty
J0049,1411.0,D404,garden & outdoors
C578,1275.5,F622,computers & accessories
C2622,432.0,C159,furniture
I8622,345.5,D3,collectibles
B7642,15335.0,F164,furniture
B09918,768.0,H139,electronics
B1703,5808.0,D608,clothing & accessories
B15768,2716.5,E824,clothing & accessories
H210,252.5,E188,computers & accessories
B20040,1184.0,I579,electronics
E5615,4960.0,J802,books
D425,26006.0,F259,garden & outdoors
J4112,780.5,F609,furniture
G9442,1273.5,I600,collectibles
J8175,2332.5,I271,furniture
E1556,1593.5,H791,beauty
C9583,272.0,F736,electronics
F2465,959.0,J495,garden & outdoors
C4490,1593.5,C106,clothing & accessories
C114,156.5,J362,baby
H1600,344.0,J881,baby
H0595,6840.0,G113,collectibles
F2542,1145.5,H583,garden & outdoors
B07606,4896.0,C874,garden & outdoors
D7091,2876.5,H701,electronics
C9226,12224.0,C733,electronics
E4469,6080.0,D577,furniture
F9077,448.0,D773,garden & outdoors
C5648,1283.0,F609,collectibles
B02859,953.5,C093,baby
C0049,3808.0,H114,beauty
H1014,3916.5,F036,clothing & accessories
B823,18560.0,D009,baby
B21772,43520.0,J248,clothing & accessories
B27607,1280.0,B269,books
H0087,3456.0,B0524,computers & accessories
B28495,1434.0,E524,apps & games
B29664,10108.5,D009,garden & outdoors
B20991,4032.0,J559,beauty
D9386,8064.0,J959,garden & outdoors
B31966,1593.5,D779,garden & outdoors
B30410,5440.0,H417,books
J9160,1403.5,H811,apps & games
E0672,2836.0,J471,collectibles
C2691,13968.0,D606,books
D3013,480.0,F427,baby
C0527,5289.5,D399,beauty
J4119,1459.0,D399,collectibles
C0349,9760.0,I189,books
B06452,18972.5,B943,computers & accessories
E5597,486.0,C874,collectibles
H7296,508.5,E309,furniture
G2914,780.0,D399,garden & outdoors
G1713,476.5,C642,books
F7274,352.0,J495,furniture
C1610,3648.0,E253,baby
B3136,5888.0,C417,books
H931,633.5,I522,garden & outdoors
J644,3672.0,J086,beauty
J7906,2752.0,C417,electronics
H4632,224.0,I04,furniture
E4953,2464.0,J722,clothing & accessories
B14401,3072.5,D606,furniture
I0272,7845.5,F161,apps & games
J8253,5328.0,B417,baby
E2896,1590.0,E542,collectibles
F7251,210.0,C874,computers & accessories
G0077,1732.5,D399,baby
F124,1232.5,B431,electronics
B29232,1559.5,C874,apps & games
I4674,1280.0,E144,beauty
D4328,502.0,F386,collectibles
H4521,5350.0,E701,books
B0078,4096.0,G266,electronics
H7450,896.0,B054,computers & accessories
B17937,19488.0,I765,baby
B29308,12480.0,J250,garden & outdoors
E0068,1680.0,G162,baby
G1676,1548.5,J697,computers & accessories
D2409,2822.0,I011,collectibles
J2047,1913.5,E507,collectibles
B4344,252.5,B058,collectibles
B9304,336.0,J362,apps & games
J0650,10208.0,J172,electronics
B11574,2634.0,C874,beauty
J9570,412.5,H03,electronics
F4469,956.5,F138,collectibles
J7674,536.0,G648,books
C0306,7296.0,B915,computers & accessories
B04393,1980.5,D328,baby
B00476,569.5,B696,computers & accessories
J1047,872.5,F061,clothing & accessories
D6070,4000.0,G483,books
E224,6201.5,F036,baby
B4418,129.5,H071,clothing & accessories
G3077,1331.0,H238,collectibles
F287,17400.0,G330,collectibles
B28219,1913.5,H791,computers & accessories
I9739,608.0,H284,computers & accessories
H4598,512.0,D125,baby
F9496,512.0,J618,collectibles
C6954,19136.0,B0199,furniture
B2720,774.0,F21,garden & outdoors
G8766,4768.0,E903,garden & outdoors
C4791,1156.0,H632,beauty
F8239,3379.0,B032,apps & games
B07491,487.0,C724,furniture
D6580,1120.0,C167,computers & accessories
C4041,4960.0,F886,collectibles
J7975,1201.0,C874,electronics
D5391,864.0,F804,baby
G4374,1276.5,G898,electronics
B6275,14421.0,E576,garden & outdoors
G1960,5184.0,J015,clothing & accessories
D3209,4576.0,I858,electronics
G1311,412.5,J497,apps & games
B03854,1241.5,I121,clothing & accessories
B32601,2097.5,I834,baby
H8032,2092.5,J595,beauty
H7341,15169.5,J202,apps & games
B24067,284.5,G673,garden & outdoors
E8793,1555.0,G09,furniture
B20053,2448.0,C09,furniture
F8064,23392.0,F208,computers & accessories
F3625,320.0,G041,beauty
I2225,1596.5,B111,furniture
J4916,132.5,C31,garden & outdoors
H7691,260.0,B0412,furniture
E0470,1273.5,B0412,baby
D7387,1052.5,J362,garden & outdoors
C9356,425.5,G641,furniture
I743,4192.0,H089,computers & accessories
B23294,327.0,B0141,clothing & accessories
H5525,9020.0,I765,computers & accessories
B23404,771.5,G410,computers & accessories
D4624,1644.5,F609,apps & games
B07126,905.5,D32,clothing & accessories
F6404,557.5,C514,electronics
I2300,633.5,G323,collectibles
J9250,688.0,H525,furniture
B16145,569.5,G323,baby
E5642,2393.5,F061,collectibles
B22303,643.0,G751,books
D9241,7205.0,I310,collectibles
H6672,2992.0,E145,baby
H744,668.5,D328,baby
F1144,5184.0,B0258,books
B2453,1465.5,B431,collectibles
F8103,6720.0,C687,computers & accessories
D3378,1331.0,H865,books
C2827,858.0,H093,electronics
B2306,1273.5,H554,garden & outdoors
C367,4892.5,I127,books
H0476,2877.0,B2,computers & accessories
D8009,6520.5,C874,apps & games
C1704,1372.5,F545,collectibles
F5909,5494.0,F036,collectibles
J2974,10848.0,E646,beauty
D7844,1548.0,C504,baby
B0532,1440.0,J362,beauty
G0869,166.0,D575,collectibles
B3163,2176.0,H29,computers & accessories
B9609,192.0,G371,clothing & accessories
C9005,18080.0,I189,computers & accessories
I6317,261.0,E926,garden & outdoors
G2227,160.5,F622,clothing & accessories
J7270,1699.0,I181,computers & accessories
B00837,944.5,B431,baby
B21146,1568.0,H664,furniture
E7263,9331.0,C417,beauty
I7218,1049.5,B694,furniture
B07186,835.0,B207,computers & accessories
I9017,9804.5,I350,apps & games
B5859,9873.5,F036,clothing & accessories
B19859,311.0,G404,apps & games
B5049,1331.0,F609,collectibles
C2854,788.5,F276,computers & accessories
D6761,22276.5,J234,beauty
B02909,1401.5,I600,beauty
H3679,8640.0,D848,collectibles
D5343,2752.0,I420,baby
I9904,242.0,B130,clothing & accessories
J486,1149.0,C874,garden & outdoors
C7518,1280.0,F048,collectibles
B0824,619.5,B923,books
B18490,1152.0,J833,garden & outdoors
J5463,985.5,B694,clothing & accessories
J425,720.0,I600,collectibles
J6816,12224.0,G108,garden & outdoors
C6462,1588.0,H791,computers & accessories
C7609,2097.5,E740,collectibles
I3865,64.0,I411,books
C9877,1401.5,I600,beauty
D8945,15219.0,E924,electronics
B08698,345.5,H791,beauty
G4528,1680.0,I600,baby
F3305,3168.0,J959,clothing & accessories
I4793,405.0,A,books
H5316,242.0,B130,garden & outdoors
F910,624.0,I689,furniture
C064,953.5,I600,furniture
H120,345.5,E467,computers & accessories
B24784,38.0,E673,apps & games
B32778,110032.0,E22,electronics
B18085,851.5,E534,clothing & accessories
J4704,11260.5,F036,clothing & accessories
H92,416.0,H33,baby
H0210,576.0,E68,beauty
B31557,3215.0,E121,apps & games
G7034,3398.0,J716,furniture
H9871,537.5,G835,baby
H0369,953.5,H923,electronics
I4700,301.0,J583,computers & accessories
B11348,3808.0,D842,furniture
G2289,681.5,G641,beauty
B03800,1447.0,G702,garden & outdoors
H3251,5684.5,F622,electronics
I2823,316.5,D454,furniture
B20002,13633.5,C099,beauty
G2671,4705.5,J086,baby
E8247,176.0,B457,beauty
D8640,20.0,B0193,garden & outdoors
B3031,209.5,E534,baby
B08889,1273.5,C106,collectibles
I1329,1161.5,G498,clothing & accessories
B19667,2579.0,B0226,electronics
C8340,9504.0,C874,furniture
B06796,608.0,J593,computers & accessories
F7111,3591.0,J227,beauty
I3507,743.0,E524,beauty
E2804,13708.5,F907,clothing & accessories
B15158,96.0,H312,baby
H8889,1670.0,F07,collectibles
B18661,3251.0,C499,clothing & accessories
B32240,3073.5,G576,clothing & accessories
E8710,1480.5,G339,computers & accessories
E2200,13727.0,I310,garden & outdoors
D0354,1641.5,D517,clothing & accessories
F3777,1600.0,B0015,baby
B24168,10729.5,F276,garden & outdoors
I3064,1184.0,F37,apps & games
C3058,857.5,B696,collectibles
B2568,5385.5,J086,beauty
C349,1093.0,F622,baby
B01691,2692.5,F976,baby
B25972,3193.5,J802,baby
J1353,738.0,G0,furniture
C3903,943.0,F061,baby
I211,13344.0,G108,electronics
E9244,5920.0,G53,books
I7760,4800.0,E719,collectibles
H6409,242.0,H816,clothing & accessories
B8149,2937.5,D680,garden & outdoors
B11872,304.0,B421,collectibles
C1864,1690.5,C874,garden & outdoors
G3245,15219.0,E924,computers & accessories
B28342,29126.0,C34,electronics
H3593,6240.0,C421,collectibles
B30206,309760.0,H455,computers & accessories
B26094,928.0,B192,clothing & accessories
H7196,1008.0,I69,clothing & accessories
G4481,3136.0,H791,books
F5144,1305.5,B694,garden & outdoors
B7581,10457.5,F208,electronics
B4938,2105.5,I238,apps & games
D1871,2016.0,J466,beauty
I2976,2662.0,F164,computers & accessories
B15220,2589.0,F487,computers & accessories
B22077,9492.5,F036,baby
B5324,1760.0,F43,clothing & accessories
H9112,1094.0,B485,beauty
J4232,201.5,D419,books
C4347,14016.0,J344,collectibles
H9855,521.5,E371,garden & outdoors
G5022,409.5,B945,furniture
F0050,1411.0,D766,clothing & accessories
D5106,2208.0,F233,beauty
J3639,1232.5,D766,apps & games
E1950,1142.0,J843,garden & outdoors
H6838,2816.0,C874,apps & games
D7114,634.5,B945,garden & outdoors
I1458,6630.0,F164,furniture
J4721,7977.5,C417,beauty
D2955,96.0,J362,books
G2674,1322.5,B0412,computers & accessories
I0237,1319.0,F163,apps & games
E215,828.5,D247,garden & outdoors
C942,2384.0,C09,baby
D5656,15360.0,F269,baby
I5957,16960.0,H207,computers & accessories
F6715,892.5,E797,collectibles
F3169,928.0,H284,clothing & accessories
B11538,640.0,B0426,apps & games
B18925,3200.0,H455,clothing & accessories
E9961,12128.0,I986,baby
H5699,8373.0,I310,collectibles
E6287,1404.5,D635,clothing & accessories
F6122,1843.0,J943,furniture
B14379,1164.0,H632,apps & games
H0338,473.0,C159,garden & outdoors
C7505,4032.0,J559,baby
B14917,1094.0,E631,garden & outdoors
E1076,8166.0,D593,furniture
B2939,2013.0,B0484,clothing & accessories
G1329,1896.5,B0179,collectibles
B24787,4768.0,B046,books
B25744,1149.0,H457,electronics
E574,240.0,J362,apps & games
H1878,2301.0,B0484,clothing & accessories
J8792,1088.5,G950,baby
B01819,18653.0,D432,beauty
J2759,166720.0,C396,clothing & accessories
H2738,515.5,H57,beauty
B01270,4116.0,J041,furniture
G151,3584.0,F690,furniture
B10013,10390.0,J541,collectibles
D0049,6368.0,H878,electronics
B20935,756.0,C076,collectibles
D9620,6677.5,C058,computers & accessories
E8928,108.5,J176,electronics
C7495,2112.0,I091,clothing & accessories
B16811,10913.5,E986,baby
B31727,5088.0,I247,computers & accessories
E7936,6048.0,I527,garden & outdoors
I2784,953.5,F061,collectibles
F8110,4256.0,E521,computers & accessories
I6161,1254.0,F609,clothing & accessories
C2277,33868.5,B851,furniture
D9682,11488.0,D636,clothing & accessories
E4967,512.0,I188,electronics
B22186,2784.0,B269,collectibles
B14613,576.0,D377,garden & outdoors
I6106,12332.5,E924,beauty
J4080,6092.5,F036,garden & outdoors
H4415,345.5,B0466,beauty
B31924,896.0,B435,baby
F2265,131.0,F45,books
B13555,1088.5,E524,computers & accessories
G0752,2844.5,D328,furniture
G5874,1604.5,G295,baby
G7936,7968.0,F816,garden & outdoors
E36,2553.5,D285,books
B15706,1276.5,G077,books
I6448,353.5,H202,books
J6762,368.0,J959,beauty
B09727,1337.5,I600,garden & outdoors
E2728,17673.5,I880,electronics
C1352,1369.5,F420,computers & accessories
J1679,1497.5,J225,collectibles
D2336,7008.0,F783,beauty
B31133,8288.0,G330,electronics
F3843,768.0,F986,apps & games
I2890,21536.0,J174,clothing & accessories
B07146,384.0,I535,apps & games
B6847,4442.5,I310,collectibles
I7449,28694.0,H551,computers & accessories
I4682,197.5,E309,collectibles
G4790,2080.0,B0270,beauty
B29867,492.5,F609,books
B30757,1248.0,F922,beauty
B16238,5696.0,H532,collectibles
E6593,505.5,F622,collectibles
B18935,2937.5,B0461,beauty
B17286,800.5,G410,clothing & accessories
B19515,5984.0,F036,computers & accessories
D0865,24288.0,G827,computers & accessories
H2737,6310.0,F036,apps & games
I8287,720.0,J041,electronics
D9975,1820.5,H494,clothing & accessories
B27901,761.5,F358,books
D7690,1692.5,B0278,collectibles
C0020,304.5,C724,apps & games
H7291,185.5,C874,baby
G9103,2844.5,B021,electronics
B2625,788.0,B923,furniture
B2909,192.0,B231,garden & outdoors
B13276,3580.5,C184,beauty
I2512,3516.5,D328,baby
F8355,921.5,B694,furniture
G4804,1641.5,F857,garden & outdoors
B5678,486.5,H125,collectibles
J9127,1879.5,I375,baby
B10118,1411.0,F317,collectibles
C2779,819.0,G295,electronics
F0442,870.0,F700,computers & accessories
B17912,5184.0,H870,books
F3567,2208.0,H532,baby
B6844,1088.0,D525,clothing & accessories
B3733,567.0,F456,electronics
H6566,598.0,F409,computers & accessories
D1516,828.5,H284,electronics
B18962,1266.5,G770,books
I0860,556.5,B887,beauty
C1285,2688.0,B0465,clothing & accessories
G084,1596.5,C917,computers & accessories
D5077,5760.0,H870,apps & games
B00327,15520.0,G031,beauty
D9785,1088.0,G919,books
D8761,362.5,J325,beauty
B03617,8096.0,D577,computers & accessories
E1398,979.0,F541,furniture
H9684,32572.5,I915,books
B02508,124.5,G379,apps & games
E0979,508.5,B144,apps & games
F9005,1081.5,B715,baby
G7841,2304.0,E702,baby
J3968,1094.0,C829,collectibles
J3672,2528.0,B919,clothing & accessories
B12642,1369.5,E507,electronics
G2597,1724.5,E45,furniture
I9235,18432.0,H455,garden & outdoors
H2090,11232.0,F988,beauty
F9994,2496.5,E654,furniture
B28311,2104.0,B923,furniture
C5063,1273.5,J893,baby
F3709,5984.0,D021,baby
H7461,1130.5,F680,garden & outdoors
G7691,17216.0,J85,books
G6902,1528.5,G909,electronics
H4960,1020.5,J362,garden & outdoors
H2428,4518.0,G367,collectibles
D1397,2160.0,E465,beauty
H546,30.0,C874,baby
F0208,960.0,C914,beauty
B20192,1440.0,J362,apps & games
B0627,5532.5,D399,collectibles
G9919,8768.0,J959,collectibles
F7993,800.0,H455,apps & games
F9526,3776.0,D546,electronics
E0140,3708.5,D399,garden & outdoors
H8691,584.0,H791,beauty
B00858,1057.0,H791,apps & games
J847,2848.0,H241,apps & games
G4731,8800.0,H63,furniture
B08304,284.5,C111,beauty
D4531,1920.0,G237,baby
H4287,864.0,H908,electronics
B0391,2240.0,H455,books
B8693,4128.0,B0099,garden & outdoors
B23303,380.5,E27,garden & outdoors
E6471,28768.0,B943,beauty
B736,21683.0,H986,garden & outdoors
F2470,7840.0,F164,baby
B30770,896.0,C827,furniture
B12028,2208.0,C868,books
I7816,1024.0,B880,computers & accessories
C7449,1436.5,B5,garden & outdoors
B22446,8736.0,I270,baby
H5302,5056.0,I858,collectibles
E6228,5928.0,D399,apps & games
B30214,1289.5,C781,clothing & accessories
C3559,2724.0,B270,apps & games
H1184,503.0,C514,collectibles
B22704,6696.0,I064,furniture
E3218,896.0,E144,clothing & accessories
G583,950.0,F934,beauty
B8338,2016.0,D901,collectibles
B10179,1628.0,J741,electronics
C1353,1728.0,B252,beauty
C5346,1363.0,H238,apps & games
J6926,2706.5,F622,garden & outdoors
D7743,947.0,E91,books
B21865,828.5,I898,clothing & accessories
F2108,1117.0,D766,computers & accessories
E6256,3800.0,B252,furniture
B04546,1793.5,G898,electronics
D0333,640.0,D125,baby
G1798,505.5,H041,garden & outdoors
C1576,1146.0,G361,baby
D4102,1117.0,D766,furniture
C4570,8554.0,F161,apps & games
B29912,244.5,H881,baby
E6647,1056.0,F276,beauty
B7735,45995.0,B0331,clothing & accessories
J1208,384.0,B427,electronics
B06379,12443.5,G239,furniture
I6508,27552.0,D642,beauty
I6850,3488.0,D055,collectibles
F8881,5166.5,I609,apps & games
B2543,810.5,C076,collectibles
G7486,2401.5,G898,electronics
F4531,26144.0,I488,electronics
H1561,1024.0,B076,collectibles
B08152,166.0,J362,clothing & accessories
I952,2521.5,C874,apps & games
D4024,112.0,C575,computers & accessories
C4421,2121.5,G339,garden & outdoors
G195,1088.5,E524,baby
I6076,5350.0,D124,baby
G5160,2208.0,E227,beauty
B6863,873.5,G472,beauty
D8308,5221.5,I609,books
B0614,5696.0,D850,books
D0046,3209.5,D657,books
H2025,16224.0,D661,apps & games
